784,RV,Comedy,http://wpc.556e.edgecastcdn.net/80556E/img.teasers.posters/FIOgTUTWzxHDTQ_1_d.jpg,In Columbia Picturesu2019 family adventure-comedy  RV u an overworked executive Bob Munro (Robin Williams) persuades his wife and children to give up their Hawaiian vacation for some u201cfamily bondingu201d on a cross-country  RV u trip. <...
785,I Love You Man,Comedy,http://wpc.556e.edgecastcdn.net/80556E/img.teasers.posters/FI37357baSaw55_1_d.jpg,In u201c I Love You Man uu201d a comedy from John Hamburg Peter Klaven (Paul Rudd) is a successful real estate agent who upon getting engaged to the woman of his dreams Zooey (Rashida Jones) discovers to his dismay and chagrin that he has no m...
786,Christmas Vacation,Comedy,http://wpc.556e.edgecastcdn.net/80556E/img.teasers.posters/FIFLcNKFpyNRJN_1_d.jpg,Its Christmas time and the Griswolds are preparing for a family seasonal celebration but things never run smoothly for Clark his wife Ellen and their two kids. Clarks continual bad luck is worsened by his obnoxious family guests but he manages...
787,Chocolat,Comedy,http://wpc.556e.edgecastcdn.net/80556E/img.teasers.posters/FI7f2ab92EEF9d_1_d.jpg,After several successful years in Hollywood Lasse Hallstr&#65533m (The Cider House Rules Whats Eating Gilbert Grape) returns to Europe with this slice of small-town life in 1950s France. Juliette Binoche plays a new-in-town single mother who gr...
788,The Spiderwick Chronicles,Fantasy,http://wpc.556e.edgecastcdn.net/80556E/img.teasers.posters/FIOS0SQXIgv1SS_1_d.jpg,When the three Grace children -- troubled Jared; his bookish twin Simon; and their sister Mallory a fencing jock -- move to the ancient Spiderwick mansion they are at first none-too-enchanted by the rundown Victorian ... until they discover a Br...
789,Scary Movie 2,Comedy,http://upload.wikimedia.org/wikipedia/en/thumb/6/61/ScaryMovie2.jpg/220px-ScaryMovie2.jpg,The films opens with a standout send-up spoof of The Exorcist featuring James Woods as the non conventional priest Father McFelly assigned to purge a head twisting Natasha Lyonne of an other worldly poltergeist. Then picking up where they left o...
790,Rocky II,Drama,http://wpc.556e.edgecastcdn.net/80556E/img.teasers.posters/FI1Yy424qxAk41_1_d.jpg,Stallone steps back in the ring for a rematch with champ Carl Weathers amid the objections of his wife (Talia Shire) and a personal tragedy. Burgess Meredith co-stars as his inspiring trainer ...
791,The Score,Crime,http://wpc.556e.edgecastcdn.net/80556E/img.teasers.posters/FIntVqrslYvYrr_1_d.jpg,Nick Wells (Robert De Niro) is ready to retire from crime. Hell settle down with his girlfriend Diane (Angela Bassett) and focus on running his legitimate business: a Montreal jazz club. But Max (Marlon Brando) his fence friend and financial pa...
792,Turner and Hooch,Comedy,http://wpc.556e.edgecastcdn.net/80556E/img.teasers.posters/FICGAFGHwl4iGC_1_d.jpg,Scott Turner has 3 days left in the local police department before he moves to a bigger city to get some real cases not just misdemeanors. Then Amos Reed is murdered and Scott Turner sets himself on the case. The closest thing to a witness in th...
793,Dolphin Tale,Drama,http://wpc.556e.edgecastcdn.net/80556E/img.teasers.posters/FIpd7qrsMyLRsy_1_d.jpg,Alcon Entertainmentu2019s u201c Dolphin Tale uu201d is inspired by the amazing true story of a brave dolphin called Winter and the compassionate people who banded together to save her life.  un  unSwimming free a young dolphin is c...
794,John Q,Crime,http://wpc.556e.edgecastcdn.net/80556E/img.teasers.posters/FIpeKtsyKjBJtp_1_d.jpg,Denzel Washington plays an unstable father who takes a hospitals emergency room hostage after hes told they cant give his son the heart transplant he needs because of insurance problems. Robert Duvall plays the hostage negotiator brought to t...
795,Bird on a Wire,Action,http://wpc.556e.edgecastcdn.net/80556E/img.teasers.posters/FIvq1CwzPfmuyB_1_d.jpg,Rick has been given a new identity by the FBI for helping convict a drug dealing FBI agent. Fifteen years later his former fiance recognises him. Ricks FBI minder has been replaced by a corrupt agent who helps the drug dealing FBI agent and h...
796,Groundhog Day,Comedy,http://wpc.556e.edgecastcdn.net/80556E/img.teasers.posters/FIpKuquy82jLsu_1_d.jpg,A weather man is reluctantly sent to cover a story about a weather forecasting rat (as he calls it). This is his fourth year on the story and he makes no effort to hide his frustration. On awaking the following day he discovers that its  Grou...
797,Shallow Hal,Comedy,http://wpc.556e.edgecastcdn.net/80556E/img.teasers.posters/FIM7pOQSfe0GPV_1_d.jpg,A 9-year-old boy is advised by his dying father to date pretty young women and he does. But when the man (Jack Black of High Fidelity) approaches middle age he becomes enamored with a plain woman (Gwyneth Paltrow) who weighs over 300 pounds but ...
798,Broken Arrow,Action,http://wpc.556e.edgecastcdn.net/80556E/img.teasers.posters/FIsA0twvCFiYvB_1_d.jpg,The intensity of the combatants blows belies the fact that they are friends engaging in a spirited round of fisticuffs. Vic Deakins (JOHN TRAVOLTA) the older and more experienced of the two is definitely in control giving his young friend Riley...
799,Any Which Way You Can,Comedy,http://wpc.556e.edgecastcdn.net/80556E/img.teasers.posters/FIdsbmdm3ctufj_1_d.jpg,Philo takes part in a bare knuckle fight - as he does - to make some more money than he can earn from his car repair business. He decides to retire from fighting but when the Mafia come along and arrange another fight he is pushed into it. A mot...
800,No Strings Attached,Comedy,http://wpc.556e.edgecastcdn.net/80556E/img.teasers.posters/FImHbprsaiEcpo_1_d.jpg,In this comedy Emma (Natalie Portman) and Adam (Ashton Kutcher) are life-long friends who almost ruin everything by having sex one morning. In order to protect their friendship they make a pact to keep their relationship strictly no strings atta...
801,All the President's Men,Drama,http://wpc.556e.edgecastcdn.net/80556E/img.teasers.posters/FIm7Suqp52j6ou_1_d.jpg,In the run-up to the 1972 elections Washington Post reporter Bob Woodward covers what seems to be a minor break-in at the Democratic Party National headquarters. He is surprised to find top lawyers already on the defence case and the discovery o...
802,Jack and Jill,Comedy,http://wpc.556e.edgecastcdn.net/80556E/img.teasers.posters/FIOWFVPWILNoTU_1_d.jpg,Jack Sadelstein is a successful advertising executive in Los Angeles with a beautiful wife and kids who dreads one event each year: the Thanksgiving visit of his identical twin sister Jill. Jills neediness and passive-aggressiveness is maddenin...
803,V for Vendetta,Superhero,http://wpc.556e.edgecastcdn.net/80556E/img.teasers.posters/FIDuAJGLSOvoHL_1_d.jpg,Set against the futuristic landscape of totalitarian Britain V For Vendetta tells the story of a mild-mannered young woman named Evey (Natalie Portman) who is rescued from a life-and-death situation by a masked vigilante known only as u201cV.u20...
804,Mortal Kombat,Action,http://wpc.556e.edgecastcdn.net/80556E/img.teasers.posters/FIi7NkjkGY5vln_1_d.jpg,For nine generations Shang Tsung and evil sorcerer has led a powerful prince to victory against his mortal enemies. Should he win the tenth  Mortal Kombat u tournament the darkness and despair that has flourished in his Outworld will reign ove...
805,JFK,Crime,http://wpc.556e.edgecastcdn.net/80556E/img.teasers.posters/FIJGdMMNGncANN_1_d.jpg,Part fact and part opinion mainly of Jim Garrison and director Oliver Stone as to the events surrounding the proposed conspiracy of the assassination of President John Fitzgerald Kennedy on November 22 1963 in Dallas Texas. New Orleans District ...
806,Shaft,Action,http://wpc.556e.edgecastcdn.net/80556E/img.teasers.posters/FIz0DzzCPz18CF_1_d.jpg,When spoiled college kid Walter Wade (Christian Bale) kills a young black student John  Shaft u (Jackson) makes the arrest. Walter skips bail and flees the country and after two years of waiting  Shaft  hauls him back into custody as Walter s...
807,World Trade Center,Drama,http://wpc.556e.edgecastcdn.net/80556E/img.teasers.posters/FINRKUOPntDsSN_1_d.jpg,Oliver Stones drama about some of the heroes of the 91101 terrorist attacks on the  World Trade Center u ...
808,Rocky Balboa,Drama,http://wpc.556e.edgecastcdn.net/80556E/img.teasers.posters/FIAxTHFIgkSeEE_1_d.jpg,Rocky Balboa u is the next story in the saga of Philadelphia boxer  Rocky Balboa  one of Hollywoods most beloved characters. In the film Rocky has long since retired but is drawn back to the boxing ring one last time. On the way he is challen...
809,Fool's Gold,Adventure,http://wpc.556e.edgecastcdn.net/80556E/img.teasers.posters/FIHRXMJLJDhWMK_1_d.jpg,McConaughey and Hudson play married treasure hunters whose eight-year search for booty leaves them broke and out of gas. Just as they divorce they stumble upon a missing clue that might lead them to a fortune ...
810,Star Trek: Insurrection,Sci-Fi,http://wpc.556e.edgecastcdn.net/80556E/img.teasers.posters/FI0iH024J2m222_2_d.jpg,Lt. Cmdr. Data on a mission to observe the race of Baku suddenly behaves as if having to fear for his existance. The peaceful Baku whose planet offers regenerative radiation and therefore incredible lifespans live in harmony with nature and re...
811,Grumpy Old Men,Comedy,http://wpc.556e.edgecastcdn.net/80556E/img.teasers.posters/FIzD8zBAFVEeDB_1_d.jpg,John and Max are elderly men living next door to each other. Theyre continuously arguing and insulting each other and have been this way for over 50 years. One day Ariel moves into the street. Both men are attracted to her and their rivalry ste...
812,Big Momma's House 2,Comedy,http://wpc.556e.edgecastcdn.net/80556E/img.teasers.posters/FIANhJEHcdAoEA_1_d.jpg,Martin Lawrence returns as FBI agent Malcolm Turner a master of disguise who again goes deep deep undercover as the corpulent septuagenarian u201cBig Momma.u201d  ...
813,Ferris Bueller's Day Off,Comedy,http://wpc.556e.edgecastcdn.net/80556E/img.teasers.posters/FIvOhBAwpi2ayz_1_d.jpg,Ferris is a street-wise kid who knows all the tricks. Today he decides to take the day off school. When Ferris takes the day off so must his best friends Cameron and Sloane. Cameron is reluctantly persuaded to borrow his fathers Ferrari (which ...
814,Kill Bill Vol. 1,Action,http://wpc.556e.edgecastcdn.net/80556E/img.teasers.posters/FIb9lebdnUgRec_1_d.jpg,A recently retired master assassin The Bride (played by Thurman) is gunned down on her wedding day by Bill (David Carradine of the 1970s American TV series Kung Fu) her onetime boss and lover. She wakes up from a coma four years later and resolv...
815,Blade,Action,http://wpc.556e.edgecastcdn.net/80556E/img.teasers.posters/FI3SUb54kuCt66_1_d.jpg,When  Blade s mother was bitten by a vampire during pregnancy she did not know that she gave her son a special gift while dying: All the good vampire attributes in combination with the best human skills.  Blade  grew up to be a vampire hunter ...
816,The Golden Compass,Adventure,http://wpc.556e.edgecastcdn.net/80556E/img.teasers.posters/FIGKUMHHXPNjLK_1_d.jpg,The first movie based on the bestselling Philip Pullman novels. The His Dark Materials trilogy is comprised of  The Golden Compass u The Subtle Knife and The Amber Spyglass. It revolves around a young girl who travels to the far north to save ...
817,Boomerang,Comedy,http://wpc.556e.edgecastcdn.net/80556E/img.teasers.posters/FIpJNrstQKxUtw_1_d.jpg,Marcus is a successful advertising executive who woos and beds women almost at will. After a company merger he finds that his new boss the ravishing Jacqueline is treating him in exactly the same way. Completely traumatised by this his work goes...
818,Born on the 4th of July,Drama,http://wpc.556e.edgecastcdn.net/80556E/img.teasers.posters/FIr7PtwvFxAIvs_1_d.jpg,The biography of Ron Kovic. Paralyzed in the Vietnam war he becomes an anti-war and pro-human rights political activist after feeling betrayed by the country he fought for ...
819,Seven Pounds,Drama,http://wpc.556e.edgecastcdn.net/80556E/img.teasers.posters/FIbWPbecpurMei_1_d.jpg,Academy Awardxae nominee Will Smith stars in the drama  Seven Pounds u re-teaming with the director and producers of The Pursuit of Happyness for the emotional story of a man who will change the lives of seven strangers ...
820,Private Benjamin,Comedy,http://wpc.556e.edgecastcdn.net/80556E/img.teasers.posters/FIyf0ADAeIypBE_1_d.jpg,When her husband dies in the wedding night Judy decides to join the army. What looks like a bad decision at first turns out not so bad at all. That is until her superior makes sexual advances. She is transferred to NATO headquarters in Europe an...
821,Splash,Comedy,http://wpc.556e.edgecastcdn.net/80556E/img.teasers.posters/FI2is44adHHm49_1_d.jpg,Allen Bauer is rescued from drowning as a young boy off Cape Cod by a young mermaid. Years later he returns to the same location and once again manages to fall into the sea and is rescued once more by the mermaid (Allen isnt sure what hes seen...
822,Swordfish,Action,http://wpc.556e.edgecastcdn.net/80556E/img.teasers.posters/FI11j726Sy1h33_1_d.jpg,Gabriel Shear (John Travolta) and his beautiful partner Ginger (Halle Berry) lure Stanley Jobson (Hugh Jackman) one of the two best hackers on the planet and an ex-con busted for hacking into an apparent cyber-heist by baiting him with the one t...
823,The Best Little Whorehouse in Texas,Comedy,http://wpc.556e.edgecastcdn.net/80556E/img.teasers.posters/FIOMiXTRiKi2ST_1_d.jpg,Town Sherif and regular patron fights to keep a historical whorehouse open when a TV preacher targets it as the Devils playhouse ...
824,The Kid,Comedy,http://wpc.556e.edgecastcdn.net/80556E/img.teasers.posters/FIwZrzBytGRMAE_1_d.jpg,Russ Duritz is a successful image consultant whose life is suddenly turned upside down when he magically meets Rusty Russ himself as an 8-year-old kid. Rusty is a sweet but geeky and awkward. Rusty reminds Russ of everything he hated about himse...
825,Nine Months,Comedy,http://wpc.556e.edgecastcdn.net/80556E/img.teasers.posters/FI8NPb8gxqQ1bc_1_d.jpg,Samuel Faulkners ideal romance with Rebecca is turned upside-down when he unexpectedly learns hes going to be a dad. His life becomes a comic ordeal as he undergoes the trials and tribulations of impending fatherhood. His fears mount due to hi...
826,Divine Secrets Of The Ya-Ya Sisterhood,Comedy,http://wpc.556e.edgecastcdn.net/80556E/img.teasers.posters/FIDWiFDKLKopHJ_1_d.jpg,Siddalee a famous New York playwrite is quoted in Time magazine and infuriates her dramatic Southern mother. A long-distant fight wages until her mothers friends (and members of the Yaya Sisterhood) kidnap Siddalee and take her home to the Sout...
827,The Good Shepherd,Drama,http://wpc.556e.edgecastcdn.net/80556E/img.teasers.posters/FI6BLbadry9P99_1_d.jpg,The tumultuous early history of one of the most covert and powerful government agencies in the world is viewed through the prism of one mans life in the espionage thriller  The Good Shepherd u starring Matt Damon and Angelina Jolie directed by...
828,Hot Shots!,Action,http://wpc.556e.edgecastcdn.net/80556E/img.teasers.posters/FIt8PzxvvSRfxv_3_d.jpg,Topper Harley a top gun fighter pilot is recalled to serve on the SS Essess. Toppers mission is to destroy Saddam Husseins nuclear plants. Unfortunately Topper is psychologically imbalanced and is sure to crack under pressure ...
829,Thomas Crown Affair,Crime,http://wpc.556e.edgecastcdn.net/80556E/img.teasers.posters/FIlnGmmoSAI9ot_1_d.jpg,A self-made billionaire who has conquered all of lifes challenges turns to theft of priceless works of art from a world-class museum.  un  nCatherine Banning a brilliant femail investigator hired to retrieve the painting loves the gam...
830,Vertical Limit,Action,http://wpc.556e.edgecastcdn.net/80556E/img.teasers.posters/FIojuvswJbRWsp_1_d.jpg,An edge-of-your seat emotionally-charged action-adventure story VERTICAL LIMIT is a high-adrenaline tale of young climber Peter Garrett (Golden Globe nominee Chris ODonnell) who must launch a treacherous and extraordinary rescue effort up K2 th...
831,White Chicks,Crime,http://wpc.556e.edgecastcdn.net/80556E/img.teasers.posters/FIOCkVOXmbGXSX_1_d.jpg,In the hilarious comedy  White Chicks u Shawn and Marlon Wayans play two ambitious but unlucky FBI agents who go deep undercover as female high society debutantes to infiltrate the sophisticated world of the Hamptons to investigate a kidnappin...
832,Lost In Space,Action,http://wpc.556e.edgecastcdn.net/80556E/img.teasers.posters/FIH3LPKNQGvXMH_1_d.jpg,Packed with more than 750 state-of-the-art special effects including exploding planets talking robots and spaceship dogfights one of the best-loved television series of the 1960s becomes New Line Cinemas most ambitious and eagerly anticipated p...
833,Cool Runnings,Comedy,http://wpc.556e.edgecastcdn.net/80556E/img.teasers.posters/FIGtFLJPC222JO_1_d.jpg,Irving Blitzer disgraced himself when putting extra weights into his teams bob in the Olympics resulting in his gold medal being taken away from him. Years later Derice Bannock son to a former friend of Irv fails to qualify for the 100-yard spr...
834,Witness,Drama,http://wpc.556e.edgecastcdn.net/80556E/img.teasers.posters/FIz6sEBGnezECH_1_d.jpg,Samuel Lap is a young Amish boy who witnesses a murder in Philadelphia while traveling with his mother Rachel. A good cop named John Book must go with them into hiding when the killers come after them. All three retreat to Amish country and Book...
835,Sahara,Action,http://wpc.556e.edgecastcdn.net/80556E/img.teasers.posters/FIwaawAD4uNRzE_1_d.jpg,1996 Egypt. Searching for a treasure on the Nile DIRK PITT thwarts the attempted assassination of a beautiful U.N. scientist investigating a disease that is driving thousands of North Africans into madness cannibalism and death. The suspected ca...
836,Road Trip,Comedy,http://wpc.556e.edgecastcdn.net/80556E/img.teasers.posters/FIuZ7DyzhMTYyB_1_d.jpg,When youre in a committed relationship and have sex with another person...Its not cheating if youre in different area codes. Its not cheating if youre too wasted to remember it because if you cant remember it it never really took place. It...
837,The International,Action,http://wpc.556e.edgecastcdn.net/80556E/img.teasers.posters/FI5DE7abo53u7a_1_d.jpg,The plot centers on an obsessive Interpol agent (Owen) who spearheads an investigation into one of the worlds most high-profile and powerful banking institutions in an attempt to expose them for worldwide arms brokering corruption and murder. W...
838,Bring It On,Comedy,http://wpc.556e.edgecastcdn.net/80556E/img.teasers.posters/FI73ZebbAiOha8_1_d.jpg,The Toro cheerleading squad from Rancho Carne High School in San Diego has got spirit spunk sass and a killer routine thats sure to land them the national championship trophy for the sixth year in a row. But for newly-elected team captain Torra...
839,Obsessed,Horror,http://wpc.556e.edgecastcdn.net/80556E/img.teasers.posters/FI8bhf9dgeQ5ac_1_d.jpg,A successful happily married executive (Idris Elba) becomes the object of unwanted affection from a temp worker (Ali Larter) at his company ...
840,Blue Streak,Action,http://wpc.556e.edgecastcdn.net/80556E/img.teasers.posters/FIaTrffidbEFdd_1_d.jpg,All jewel thief Miles Logan wants to do is get his diamond back and then disappear for a while. But when he poses as one of the men in blue to retrieve his loot he gets a rep as one of the boldest baddest funniest cops to ever flash an L.A.P.D. ...
841,Guess Who,Comedy,http://wpc.556e.edgecastcdn.net/80556E/img.teasers.posters/FI2ob474rPMV54_1_d.jpg,A remake of 1967s  Guess Who s Coming to Dinner? Kutcher plays a man marrying a black woman whose father (Mac) is having difficulty coming to terms with the marriage ...
842,Octopussy,Action,http://wpc.556e.edgecastcdn.net/80556E/img.teasers.posters/FI5Kz99crIvS8a_2_d.jpg,When a 00 agent is found dead holding a Faberge egg the British are suspicious and send James Bond to investigate. 007 discovers a connection between the priceless egg an elaborate smuggling operation and a plot by a renegade Soviet general to i...
843,Mr. Popper's Penguins,Comedy,http://wpc.556e.edgecastcdn.net/80556E/img.teasers.posters/FIHWlPJOXrMOMK_2_d.jpg,Adventure-loving house painter Mr. Popper (Jim Carrey) contends with the problem of having too many penguins in director Mark S. Waters adaptation of author Richard Atwaters beloved childrens book. Shortly after penning a letter to a team of ...
844,Outbreak,Drama,http://wpc.556e.edgecastcdn.net/80556E/img.teasers.posters/FI8i3cc82TMoaf_1_d.jpg,A deadly airborne virus finds its way into the USA and starts killing off people at an epidemic rate. Col Sam Daniels job is to stop the virus spreading from a small town which must be quarantined and to prevent an overreaction by the White Hou...
845,Sudden Impact,Action,http://wpc.556e.edgecastcdn.net/80556E/img.teasers.posters/FI5QT967yXtJ8d_1_d.jpg,A vicious serial-killer is on the loose in San Francisco and the police trace a link to a small town further down the coast. When Harry Callahan upsets the press and the mayor in his usual style hes shipped out of town to investigate while the ...
846,A Perfect Murder,Mystery,https://encrypted-tbn1.gstatic.com/images?q=tbn:ANd9GcTy-rhSZ0cjvGxsZ-U-wMeLNjwY65SQZ5m6QeaZd0J3Z5dmM0tO,She is sleeping with an artist; her husband much older than she is controlling; plus hes a rich international investor in financial trouble. Then we learn that shes in love with the artist she has her own fortune which the artist is possibly m...
847,Heat,Crime,http://wpc.556e.edgecastcdn.net/80556E/img.teasers.posters/FIaRqjff805Hch_1_d.jpg,Hunters and their prey--Neil and his professional criminal crew hunt to score big money targets (banks vaults armored cars) and are in turn hunted by Captain Vincent Hanna and his team of cops in the RobberyHomicide police division. A botched jo...
848,Insomnia,Crime,http://wpc.556e.edgecastcdn.net/80556E/img.teasers.posters/FIIiDNKQITkuMQ_1_d.jpg,Sent to a small Alaska town to investigate the murder of a teenage girl a veteran police officer (Al Pacino) is forced into a game of psychological cat-and-mouse by a primary suspect (Robin Williams) after his partner is killed. The stakes escal...
849,Holes,Crime,http://wpc.556e.edgecastcdn.net/80556E/img.teasers.posters/FIJfjQJOaDNcNL_3_d.jpg,Based on the award-winning childrens book of the same name  Holes  tells the story of Stanley Yelnats a teen sent to a detention camp in Texas for a crime he didnt commit. The warden a cruel woman who uses snake venom to paint her nails forces...
850,Hidalgo,Action,http://wpc.556e.edgecastcdn.net/80556E/img.teasers.posters/FIffukfmw8AVii_1_d.jpg,Based on the true story of the greatest long-distance horse race ever run  Hidalgo  is an epic action-adventure and one mans journey of personal redemption. Held yearly for centuries the Ocean of Fire - a 3000 mile survival race across the Ara...
851,Role Models,Comedy,http://wpc.556e.edgecastcdn.net/80556E/img.teasers.posters/FIG9KLJLmTgoKJ_1_d.jpg,Paul Rudd and Seann William Scott star in  Role Models  as Danny and Wheeler two salesmen who trash a company truck on an energy drink-fueled bender. Upon their arrest the court gives them a choice: do hard time or spend 150 service hours with ...
852,Coach Carter,Drama,http://wpc.556e.edgecastcdn.net/80556E/img.teasers.posters/FIDPFHDEhykjHF_1_d.jpg,Inspired by a true-life story  Coach Carter u is an inspirational account of a controversial high school basketball coach who received both high praise and staunch criticism when he made national news in 1999 for benching his entire undefeated...
853,The Tourist,Thriller,http://wpc.556e.edgecastcdn.net/80556E/img.teasers.posters/FIHuSIIO6W0xLL_1_d.jpg,Johnny Depp stars as an American tourist whose playful dalliance with a stranger leads to a web of intrigue romance and danger in  The Tourist u. During an impromptu trip to Europe to mend a broken heart Frank (Depp) unexpectedly finds himself...
854,Coal Miner's Daughter,Drama,http://wpc.556e.edgecastcdn.net/80556E/img.teasers.posters/FIvCrDxE86CQyE_1_d.jpg,At only thirteen years of age Loretta Webb marries Doolittle Lynn and is soon responsible for a sizeable family. Loretta appears destined to a life of homemaking but Doolittle recognises his wifes musical talent and buys her a guitar as an anni...
855,Race to Witch Mountain,Adventure,http://wpc.556e.edgecastcdn.net/80556E/img.teasers.posters/FIyxOCDCUwRoCG_1_d.jpg,For years stories have circulated about a secret place in the middle of the Nevada desert known for unexplained phenomena and strange sightings. It is called Witch Mountain and when a Las Vegas cab driver (Dwayne Johnson) finds two teens with su...
856,Dante's Peak,Action,http://wpc.556e.edgecastcdn.net/80556E/img.teasers.posters/FIgYwhjpc68Bjh_1_d.jpg,A seismic activity researcher Harry Dalton (Pierce Brosnan) who has tragically lost his wife in a volcano heads to the Pacific Northwest town of  Dantes Peak u to investigate seismic activity.  un  nHarry is alarmed to find evidenc...
857,Waiting to Exhale,Comedy,http://wpc.556e.edgecastcdn.net/80556E/img.teasers.posters/FI8Uqfcc8tkBb8_1_d.jpg,This story based on the best selling novel by Terry McMillan follows the lives of four African-American women as they try to deal with their very lives. Friendship becomes the strongest bond between these women as men careers and families take t...
858,102 Dalmatians,Comedy,http://wpc.556e.edgecastcdn.net/80556E/img.teasers.posters/FIhV0pklKNoXlh_1_d.jpg,Just when it seemed safe to come out of the kennel Cruella De Vil is back and this time shes not alone. GLENN CLOSE returns as the inimitable and evil Cruella De Vil. This time she is joined on screen by GERARD DEPARDIEU as her partner in crime...
859,End of Days,Action,http://wpc.556e.edgecastcdn.net/80556E/img.teasers.posters/FIqbHzusFxrctx_1_d.jpg,A beautiful baby girl is born in Manhattan that bears the birthmark of the anti-Christ. 20 years later a beaten-down ex cop Jericho (Arnold Schwarzenegger) rescues the child born with the mark of the anti-Christ now a young woman Christine (Robi...
860,The Mexican,Comedy,http://wpc.556e.edgecastcdn.net/80556E/img.teasers.posters/FI8LPh995axkah_1_d.jpg,Jerry Welbach (Brad Pitt) a reluctant bagman has been given two ultimatums: The first is from his mob boss to travel to Mexico and retrieve a priceless antique pistol known as  The Mexican u...or suffer the consequences. The second is from his...
861,Changing Lanes,Drama,http://wpc.556e.edgecastcdn.net/80556E/img.teasers.posters/FIM8VPMO16IhQN_1_d.jpg,This is the story of a successful businessman (Samuel L. Jackson) and a high-profile lawyer (Ben Affleck) whose chance encounter a minor traffic accident on New Yorks F.D.R. Drive escalates to terrifying Ill have my people kill your people lev...
862,Uncle Buck,Comedy,http://wpc.556e.edgecastcdn.net/80556E/img.teasers.posters/FIffUhjiFUp4ik_1_d.jpg,Uncle Buck u has a reputation for being unreliable and a bit of a house wrecker. It is therefore with reluctance his sister-in-law agrees to leave Buck looking after the kids (two harmless youngsters and a rebelious teenager) when she visits he...
863,Kangaroo Jack,Comedy,http://wpc.556e.edgecastcdn.net/80556E/img.teasers.posters/FIFc1JIH0RCfIM_1_d.jpg,A musician (Anthony Anderson) and his childhood friend (Jerry OConnell) who is a New York hairstylist get mixed up with the mob and must get to Australia to deliver $100000. Their will &#65533 and speed &#65533 are put to the test when a kangar...
864,The Godfather: Part III,Crime,http://wpc.556e.edgecastcdn.net/80556E/img.teasers.posters/FImFkvqtATlZqo_1_d.jpg,Francis Ford Coppola&#65533s compelling sequel to the epic Mafia saga once again stars Al Pacino as Michael Corleone the aging don of the infamous Corleone family. Michael is on the verge of legitimizing the family business with the help of his ...
865,The Forgotten,Drama,http://wpc.556e.edgecastcdn.net/80556E/img.teasers.posters/FI2uv772HZsn53_1_d.jpg,A single mother Telly Paretta (Moore) whose 8-year-old son has recently disappeared during an airplane crash (and whom she fears might be dead) seeks the help of a psychiatrist to cope with the pain of her grief only to be told that her son is m...
866,Legends of the Fall,Drama,http://wpc.556e.edgecastcdn.net/80556E/img.teasers.posters/FI6Jc68cAn5Y8f_1_d.jpg,1994 Oscarxae winner: Best Cinematography. Based on the novella by Jim Harrison this sweeping romantic epic is about the Ludlow brothers--two men (Brad Pitt Aidan Quinn) in love with the same woman (Julia Ormond). Also starring Anthony Hopkins. ...
867,Charlie Wilson's War,Drama,http://wpc.556e.edgecastcdn.net/80556E/img.teasers.posters/FIoIpvsr1cf5qx_1_d.jpg,Based on George Criles book about the CIAs largest and most successful covert CIA operation the arming of the Mujahedeen in Afghanistan. The covert ops were engineered by Charlie Wilson (Hanks) a charismatic wheeler-dealer liberal Texas congre...
868,The Bone Collector,Drama,http://wpc.556e.edgecastcdn.net/80556E/img.teasers.posters/FIF95KJJMr6gIM_1_d.jpg,A murderer is loose on the streets of Manhattan. A diabolical killer whose brutal slayings leave a trail of cryptic messages hidden at the scene of the crime. Clues which only a brilliant mind can interpret.   un  unNow as the city l...
869,The League of Extraordinary Gentlemen,Adventure,http://wpc.556e.edgecastcdn.net/80556E/img.teasers.posters/FIezPfheipTRhm_3_d.jpg,Set in Victorian England the story centers around a team of extraordinary figures enlisted by a mysterious caller to stop a villain intent on turning the nations of the world against one another. The coterie of heroes are led by Allan Quartermai...
870,The Final Destination,Horror,http://wpc.556e.edgecastcdn.net/80556E/img.teasers.posters/FIaIdicjkgeDcj_1_d.jpg,The Final Destination u series gets a kick-start with this fourth outing headed up by the production team behind the second film -- director David R. Ellis and writer Eric Bress. The New Line franchise will be presented for the first time in 3-...
871,Kill Bill Vol. 2,Action,http://wpc.556e.edgecastcdn.net/80556E/img.teasers.posters/FIGNBHHHkjk1KG_1_d.jpg,The second film in the two-part Kill Bill series the first being Kill Bill: Volume 1. Uma Thurman is going to Kill Bill in Quentin Tarantinos latest film about a former assassin betrayed by her boss Bill (Carradine). Four years after surviving ...
872,Bowfinger,Comedy,http://wpc.556e.edgecastcdn.net/80556E/img.teasers.posters/FIIf5JLOG6guLQ_1_d.jpg,Bobby  Bowfinger u a nearly bankrupt aspiring movie producer-director is about to take one last shot at fame and fortune. Desperate to hit the big time the hapless dreamer recruits a motley crew of aspiring misfits including an eager nerd an a...
873,The Bounty Hunter,Action,http://wpc.556e.edgecastcdn.net/80556E/img.teasers.posters/FI75Hb7dGGQha9_1_d.jpg,Milo Boyd (Gerard Butler) a down-on-his-luck bounty hunter gets his dream job when he is assigned to track down his bail-jumping ex-wife reporter Nicole Hurly (Jennifer Aniston). He thinks all thats ahead is an easy payday but when Nicole gives...
874,The Parent Trap,Comedy,http://wpc.556e.edgecastcdn.net/80556E/img.teasers.posters/FIjpcrjr3h5flo_1_d.jpg,Hallie (Lindsay Lohan) is growing up in Napa Valley with her vineyard-owner father Nick Parker (Dennis Quaid). Annie (also Lindsay Lohan) is raised in fashionable London by her mother Elizabeth James (Natasha Richardson) a renowned wedding gown ...
